126	1790269092.495555108	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	49488	0x72fb	True	3.debian.pool.ntp.org.localdomain	1	5		
127	1790269092.495631424	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	49488	0x80f9	True	3.debian.pool.ntp.org.localdomain	28	5		
128	1790269092.496757483	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	42743	192.168.74.128	53	0xf6ac	False	0.debian.pool.ntp.org	1			
129	1790269092.496757729	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	42743	192.168.74.128	53	0x05a2	False	0.debian.pool.ntp.org	28			
130	1790269092.496820667	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	42743	0xf6ac	True	0.debian.pool.ntp.org	1	5		
131	1790269092.496910464	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	42743	0x05a2	True	0.debian.pool.ntp.org	28	5		
132	1790269092.497140435	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	42743	192.168.74.128	53	0xf6ac	False	0.debian.pool.ntp.org	1			
133	1790269092.497140558	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	42743	192.168.74.128	53	0x05a2	False	0.debian.pool.ntp.org	28			
134	1790269092.497194949	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	42743	0xf6ac	True	0.debian.pool.ntp.org	1	5		
135	1790269092.497255001	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	42743	0x05a2	True	0.debian.pool.ntp.org	28	5		
136	1790269092.497661842	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	49246	192.168.74.128	53	0xcd86	False	0.debian.pool.ntp.org.localdomain	1			
137	1790269092.497662006	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	49246	192.168.74.128	53	0x76f8	False	0.debian.pool.ntp.org.localdomain	28			
138	1790269092.497703688	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	49246	0xcd86	True	0.debian.pool.ntp.org.localdomain	1	5		
139	1790269092.497770837	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	49246	0x76f8	True	0.debian.pool.ntp.org.localdomain	28	5		
140	1790269092.498111464	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	49246	192.168.74.128	53	0xcd86	False	0.debian.pool.ntp.org.localdomain	1			
141	1790269092.498111630	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	49246	192.168.74.128	53	0x76f8	False	0.debian.pool.ntp.org.localdomain	28			
142	1790269092.498151824	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	49246	0xcd86	True	0.debian.pool.ntp.org.localdomain	1	5		
143	1790269092.498218555	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	49246	0x76f8	True	0.debian.pool.ntp.org.localdomain	28	5		
144	1790269092.499304000	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	54113	192.168.74.128	53	0x7473	False	1.debian.pool.ntp.org	1			
145	1790269092.499304291	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	54113	192.168.74.128	53	0xcf4c	False	1.debian.pool.ntp.org	28			
146	1790269092.499385824	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	54113	0x7473	True	1.debian.pool.ntp.org	1	5		
147	1790269092.499473413	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	54113	0xcf4c	True	1.debian.pool.ntp.org	28	5		
148	1790269092.500015591	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	54113	192.168.74.128	53	0x7473	False	1.debian.pool.ntp.org	1			
149	1790269092.500015836	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	54113	192.168.74.128	53	0xcf4c	False	1.debian.pool.ntp.org	28			
150	1790269092.500079327	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	54113	0x7473	True	1.debian.pool.ntp.org	1	5		
151	1790269092.500172941	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	54113	0xcf4c	True	1.debian.pool.ntp.org	28	5		
152	1790269092.500569932	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	36663	192.168.74.128	53	0x1ad5	False	1.debian.pool.ntp.org.localdomain	1			
153	1790269092.500570143	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	36663	192.168.74.128	53	0x81d0	False	1.debian.pool.ntp.org.localdomain	28			
154	1790269092.500624774	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	36663	0x1ad5	True	1.debian.pool.ntp.org.localdomain	1	5		
155	1790269092.500716847	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	36663	0x81d0	True	1.debian.pool.ntp.org.localdomain	28	5		
156	1790269092.500997725	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	36663	192.168.74.128	53	0x1ad5	False	1.debian.pool.ntp.org.localdomain	1			
157	1790269092.500997888	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	36663	192.168.74.128	53	0x81d0	False	1.debian.pool.ntp.org.localdomain	28			
158	1790269092.501037735	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	36663	0x1ad5	True	1.debian.pool.ntp.org.localdomain	1	5		
159	1790269092.501104600	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	36663	0x81d0	True	1.debian.pool.ntp.org.localdomain	28	5		
160	1790269092.501960430	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	53963	192.168.74.128	53	0x71b6	False	2.debian.pool.ntp.org	1			
161	1790269092.501960640	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	53963	192.168.74.128	53	0xe7a8	False	2.debian.pool.ntp.org	28			
162	1790269092.502023846	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	53963	0x71b6	True	2.debian.pool.ntp.org	1	5		
163	1790269092.502094109	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	53963	0xe7a8	True	2.debian.pool.ntp.org	28	5		
164	1790269092.502386905	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	53963	192.168.74.128	53	0x71b6	False	2.debian.pool.ntp.org	1			
165	1790269092.502387121	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	53963	192.168.74.128	53	0xe7a8	False	2.debian.pool.ntp.org	28			
166	1790269092.502426511	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	53963	0x71b6	True	2.debian.pool.ntp.org	1	5		
167	1790269092.502492460	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	53963	0xe7a8	True	2.debian.pool.ntp.org	28	5		
168	1790269092.502890525	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	45913	192.168.74.128	53	0x0901	False	2.debian.pool.ntp.org.localdomain	1			
169	1790269092.502890783	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	45913	192.168.74.128	53	0xf20f	False	2.debian.pool.ntp.org.localdomain	28			
170	1790269092.502950778	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	45913	0x0901	True	2.debian.pool.ntp.org.localdomain	1	5		
171	1790269092.503085937	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	45913	0xf20f	True	2.debian.pool.ntp.org.localdomain	28	5		
172	1790269092.503711322	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	45913	192.168.74.128	53	0x0901	False	2.debian.pool.ntp.org.localdomain	1			
173	1790269092.503711566	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	45913	192.168.74.128	53	0xf20f	False	2.debian.pool.ntp.org.localdomain	28			
174	1790269092.504082173	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	45913	0x0901	True	2.debian.pool.ntp.org.localdomain	1	5		
175	1790269092.504257735	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	45913	0xf20f	True	2.debian.pool.ntp.org.localdomain	28	5		
176	1790269092.504897289	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	48531	192.168.74.128	53	0x3cb2	False	3.debian.pool.ntp.org	1			
177	1790269092.504897600	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	48531	192.168.74.128	53	0x5cb3	False	3.debian.pool.ntp.org	28			
178	1790269092.504957803	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	48531	0x3cb2	True	3.debian.pool.ntp.org	1	5		
179	1790269092.505069942	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	48531	0x5cb3	True	3.debian.pool.ntp.org	28	5		
